No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,Cluster
3429,2013,7,21,20,32.0,56.0,4.0,21.0,500.0,156.0,27.1,1001.2,18.9,0.0,S,0.0,Tiantan,Moderate
3430,2013,7,21,21,40.0,77.0,3.0,29.0,600.0,80.0,25.5,1001.3,20.7,0.0,N,0.0,Tiantan,Moderate
3431,2013,7,21,22,46.0,89.0,3.0,41.0,700.0,45.0,24.6,1001.5,21.5,0.0,N,0.0,Tiantan,Moderate
3432,2013,7,21,23,50.0,103.0,3.0,42.0,700.0,27.0,24.4,1001.2,21.1,0.0,SSW,0.8,Tiantan,Moderate
3433,2013,7,22,0,67.0,214.0,3.0,97.0,1100.0,4.0,25.3,1000.9,21.0,0.0,W,1.1,Tiantan,Unhealthy for Sensitive Groups
3434,2013,7,22,1,80.0,171.0,3.0,118.0,1100.0,2.0,24.3,1000.7,21.0,0.0,SW,0.5,Tiantan,Unhealthy for Sensitive Groups
3435,2013,7,22,2,85.0,128.0,4.0,75.0,900.0,30.0,23.3,1000.7,21.2,0.0,N,0.1,Tiantan,Unhealthy for Sensitive Groups
3436,2013,7,22,3,85.0,128.0,4.0,75.0,1000.0,20.0,22.6,1001.0,21.2,0.0,N,0.0,Tiantan,Unhealthy for Sensitive Groups
3437,2013,7,22,4,101.0,167.0,3.0,58.0,1000.0,10.0,22.5,1001.1,21.5,0.0,ESE,1.1,Tiantan,Unhealthy for Sensitive Groups
3438,2013,7,22,5,98.0,146.0,3.0,45.0,1000.0,2.0,23.8,1000.9,22.1,0.0,ESE,1.6,Tiantan,Unhealthy for Sensitive Groups
3439,2013,7,22,6,98.0,115.0,3.0,44.0,1100.0,2.0,25.6,1000.7,22.3,0.0,SSW,0.4,Tiantan,Unhealthy for Sensitive Groups
3440,2013,7,22,7,108.0,138.0,6.0,65.0,1300.0,11.0,27.2,1001.2,22.2,0.0,S,1.2,Tiantan,Unhealthy for Sensitive Groups
3441,2013,7,22,8,108.0,138.0,6.0,65.0,400.0,50.337,28.7,1001.1,21.7,0.0,E,0.7,Tiantan,Unhealthy for Sensitive Groups
3442,2013,7,22,9,129.0,152.0,18.564,50.9144,400.0,93.3912,29.1,1000.8,20.0,0.0,SSE,1.0,Tiantan,Unhealthy for Sensitive Groups
3443,2013,7,22,10,133.0,157.0,19.7064,50.7091,400.0,110.313,29.5,1000.7,18.3,0.0,SSE,1.4,Tiantan,Unhealthy for Sensitive Groups
3444,2013,7,22,11,104.0,93.0,18.2784,38.5964,400.0,129.3768,30.3,1000.6,17.7,0.0,S,1.4,Tiantan,Unhealthy for Sensitive Groups
3445,2013,7,22,12,75.0,95.0,15.4224,25.2519,400.0,148.2264,30.4,1000.2,16.8,0.0,E,2.3,Tiantan,Unhealthy for Sensitive Groups
3446,2013,7,22,13,66.0,85.0,15.0,23.0,400.0,167.7186,30.7,1000.2,18.1,0.0,S,1.7,Tiantan,Unhealthy for Sensitive Groups
3447,2013,7,22,14,81.0,107.0,17.0,22.0,400.0,201.9906,30.2,999.6,17.0,0.0,SSE,2.8,Tiantan,Unhealthy for Sensitive Groups
3448,2013,7,22,15,63.0,79.0,14.0,16.0,1200.0,196.0,30.5,998.6,17.6,0.0,SSE,1.5,Tiantan,Moderate
3449,2013,7,22,16,55.0,67.0,14.0,14.0,1100.0,170.0,29.8,997.9,17.9,0.0,SW,1.0,Tiantan,Moderate
3450,2013,7,22,17,84.0,113.0,23.0,25.0,1500.0,197.0,29.4,997.9,18.2,0.0,SSW,1.0,Tiantan,Unhealthy for Sensitive Groups
3451,2013,7,22,18,107.0,131.0,31.0,33.0,1800.0,209.0,28.7,998.4,18.5,0.0,S,0.1,Tiantan,Unhealthy for Sensitive Groups
3452,2013,7,22,19,120.0,145.0,36.0,32.0,1800.0,227.0,28.0,998.8,18.7,0.0,SSE,1.0,Tiantan,Unhealthy for Sensitive Groups
3453,2013,7,22,20,102.0,112.0,26.0,29.0,1700.0,190.0,28.1,999.4,18.2,0.0,SSW,1.5,Tiantan,Unhealthy for Sensitive Groups
3454,2013,7,22,21,83.0,117.0,12.0,30.0,1700.0,116.0,28.1,999.2,17.9,0.0,SSW,0.5,Tiantan,Unhealthy for Sensitive Groups
3455,2013,7,22,22,85.0,114.0,12.0,45.0,1700.0,94.0,27.4,999.2,18.1,0.0,WSW,0.9,Tiantan,Unhealthy for Sensitive Groups
3456,2013,7,22,23,85.0,114.0,12.0,45.0,400.0,69.615,26.8,998.9,17.8,0.0,WSW,0.8,Tiantan,Unhealthy for Sensitive Groups
3457,2013,7,23,0,74.0,108.0,11.424,74.3186,400.0,53.7642,26.8,998.4,17.6,0.0,SSW,1.9,Tiantan,Unhealthy for Sensitive Groups
3458,2013,7,23,1,74.0,146.0,9.4248,88.8949,400.0,34.272,26.8,997.9,18.4,0.0,WSW,3.0,Tiantan,Unhealthy for Sensitive Groups
3459,2013,7,23,2,78.0,121.0,10.8528,49.8879,400.0,90.1782,25.5,998.0,17.4,0.0,WSW,2.4,Tiantan,Unhealthy for Sensitive Groups
3460,2013,7,23,3,86.0,89.0,15.708,29.1526,400.0,98.9604,24.9,997.9,15.5,0.0,SW,1.2,Tiantan,Unhealthy for Sensitive Groups
3461,2013,7,23,4,53.0,33.0,9.996,26.0731,400.0,80.7534,24.5,998.0,15.7,0.0,SSW,2.5,Tiantan,Moderate
3462,2013,7,23,5,58.0,73.0,6.5688,40.8547,400.0,50.1228,23.8,998.2,16.1,0.0,WSW,1.4,Tiantan,Moderate
3463,2013,7,23,6,63.0,57.0,4.284,25.0466,400.0,52.6932,23.3,998.0,17.5,0.0,W,1.6,Tiantan,Moderate
3464,2013,7,23,7,47.0,34.0,4.5696,36.1328,400.0,44.5536,24.3,997.9,17.5,0.0,W,2.0,Tiantan,Moderate
3465,2013,7,23,8,27.0,38.0,3.7128,31.6162,400.0,68.1156,26.5,997.2,15.8,0.0,SW,2.3,Tiantan,Moderate
3466,2013,7,23,9,25.0,37.0,2.856,31.8215,400.0,86.1084,27.9,996.8,16.5,0.0,W,2.1,Tiantan,Moderate
3467,2013,7,23,10,19.0,33.0,2.5704,30.3844,400.0,106.8858,29.1,996.6,15.6,0.0,SE,2.0,Tiantan,Moderate
3468,2013,7,23,11,16.0,29.0,1.428,18.6823,400.0,136.4454,29.8,995.8,16.6,0.0,SW,2.1,Tiantan,Moderate
3469,2013,7,23,12,12.0,31.0,2.2848,14.5763,400.0,151.2252,30.6,995.1,17.0,0.0,W,2.4,Tiantan,Good
3470,2013,7,23,13,18.0,42.0,3.0,13.0,300.0,163.0,31.5,994.6,17.0,0.0,SSW,3.2,Tiantan,Moderate
3471,2013,7,23,14,21.0,40.0,3.0,10.0,300.0,175.0,31.3,993.9,18.3,0.0,SSW,2.4,Tiantan,Moderate
3472,2013,7,23,15,19.0,36.0,3.0,9.0,300.0,175.0,31.3,993.2,18.6,0.0,SW,2.5,Tiantan,Moderate
3473,2013,7,23,16,22.0,41.0,3.0,10.0,400.0,174.0,31.0,992.9,19.0,0.0,SW,3.4,Tiantan,Moderate
3474,2013,7,23,17,22.0,41.0,3.0,10.0,400.0,170.0,30.3,993.1,19.3,0.0,SSW,2.7,Tiantan,Moderate
3475,2013,7,23,18,29.0,58.0,7.0,11.0,400.0,164.0,29.4,994.0,18.8,0.0,SSW,2.4,Tiantan,Moderate
3476,2013,7,23,19,29.0,68.0,7.0,13.0,400.0,168.0,28.6,994.4,18.7,0.0,WSW,1.6,Tiantan,Moderate
3477,2013,7,23,20,29.0,58.0,7.0,20.0,500.0,148.0,27.9,994.9,19.7,0.0,SW,2.3,Tiantan,Moderate
3478,2013,7,23,21,34.0,77.0,5.0,31.0,500.0,123.0,27.3,994.9,20.1,0.0,WSW,2.0,Tiantan,Moderate
3479,2013,7,23,22,35.0,61.0,4.0,29.0,500.0,102.0,26.5,995.0,20.6,0.0,WSW,1.9,Tiantan,Moderate
3480,2013,7,23,23,47.0,75.0,5.0,31.0,500.0,94.0,25.6,994.8,21.3,0.0,SSW,0.8,Tiantan,Moderate
3481,2013,7,24,0,50.0,101.0,3.0,64.0,600.0,47.0,24.0,994.5,21.9,0.0,S,0.7,Tiantan,Moderate
3482,2013,7,24,1,70.0,106.0,3.0,72.0,600.0,21.0,23.3,994.9,21.6,0.0,N,0.0,Tiantan,Unhealthy for Sensitive Groups
3483,2013,7,24,2,65.0,110.0,3.0,70.0,600.0,10.0,22.9,995.0,21.7,0.0,N,0.0,Tiantan,Moderate
3484,2013,7,24,3,75.0,144.0,3.0,73.0,400.0,2.0,23.3,995.7,21.9,0.0,N,1.4,Tiantan,Unhealthy for Sensitive Groups
3485,2013,7,24,4,77.0,143.0,3.0,73.0,700.0,2.0,23.0,995.8,21.6,0.0,ENE,0.6,Tiantan,Unhealthy for Sensitive Groups
3486,2013,7,24,5,69.0,147.0,3.0,88.0,800.0,2.0,23.8,996.1,21.7,0.0,W,0.4,Tiantan,Unhealthy for Sensitive Groups
3487,2013,7,24,6,75.0,114.0,4.0,63.0,600.0,8.0,26.1,996.5,22.2,0.0,E,1.2,Tiantan,Unhealthy for Sensitive Groups
3488,2013,7,24,7,74.0,112.0,4.0,71.0,700.0,15.0,27.5,997.1,22.2,0.0,ENE,1.0,Tiantan,Unhealthy for Sensitive Groups
3489,2013,7,24,8,69.0,91.0,8.0,79.0,800.0,27.0,30.1,997.0,18.5,0.0,N,2.2,Tiantan,Unhealthy for Sensitive Groups
3490,2013,7,24,9,56.0,96.0,11.0,98.0,900.0,26.0,32.5,996.8,17.5,0.0,WNW,2.6,Tiantan,Moderate
3491,2013,7,24,10,29.0,37.0,11.0,81.0,800.0,47.0,34.2,996.5,15.6,0.0,N,3.6,Tiantan,Moderate
3492,2013,7,24,11,17.0,37.0,7.0,51.0,400.0,81.0,35.1,996.1,14.9,0.0,NW,2.8,Tiantan,Moderate
3493,2013,7,24,12,10.0,10.0,5.0,36.0,400.0,110.0,36.5,995.5,14.5,0.0,NW,2.9,Tiantan,Good
3494,2013,7,24,13,11.0,12.0,3.0,26.0,300.0,122.0,36.9,994.9,13.0,0.0,NNW,3.0,Tiantan,Good
3495,2013,7,24,14,8.0,9.0,3.0,34.0,300.0,110.0,37.1,994.6,14.4,0.0,NW,3.9,Tiantan,Good
3496,2013,7,24,15,5.0,9.0,3.0,28.0,200.0,122.0,37.3,994.7,15.2,0.0,WNW,3.8,Tiantan,Good
3497,2013,7,24,16,11.0,11.0,4.0,30.0,200.0,127.0,36.9,994.4,14.2,0.0,NW,3.3,Tiantan,Good
3498,2013,7,24,17,13.0,13.0,7.0,39.0,200.0,130.0,36.8,994.3,14.7,0.0,NW,1.4,Tiantan,Good
3499,2013,7,24,18,6.0,42.0,7.0,48.0,200.0,124.0,35.7,994.7,15.4,0.0,NNE,0.7,Tiantan,Good
3500,2013,7,24,19,15.0,75.0,6.0,51.0,200.0,108.0,30.8,995.0,17.5,0.0,NNE,0.0,Tiantan,Good
3501,2013,7,24,20,16.0,140.0,5.0,40.0,300.0,82.0,28.8,995.8,17.7,0.0,N,0.0,Tiantan,Moderate
3502,2013,7,24,21,29.0,155.0,4.0,42.0,500.0,86.0,28.8,996.3,19.4,0.0,W,0.9,Tiantan,Moderate
3503,2013,7,24,22,39.0,129.0,6.0,49.0,600.0,108.0,28.9,996.6,18.7,0.0,NE,1.4,Tiantan,Moderate
3504,2013,7,24,23,50.0,137.0,7.0,54.0,600.0,87.0,27.4,996.8,18.9,0.0,N,1.2,Tiantan,Moderate
3505,2013,7,25,0,46.0,161.0,6.0,79.0,700.0,35.0,26.0,996.6,19.2,0.0,NNE,1.1,Tiantan,Moderate
3506,2013,7,25,1,54.0,107.0,5.0,95.0,700.0,2.0,25.4,996.6,19.5,0.0,NW,0.8,Tiantan,Moderate
3507,2013,7,25,2,30.0,133.0,4.0,80.0,600.0,2.0,27.7,996.7,16.9,0.0,ENE,0.9,Tiantan,Moderate
3508,2013,7,25,3,23.0,94.0,3.0,68.0,500.0,2.0,27.3,996.9,16.9,0.0,NNE,1.7,Tiantan,Moderate
3509,2013,7,25,4,20.0,111.0,4.0,66.0,400.0,6.0,26.7,997.0,16.6,0.0,N,1.5,Tiantan,Moderate
3510,2013,7,25,5,12.0,28.0,3.0,53.0,300.0,15.0,26.4,997.5,16.9,0.0,N,2.3,Tiantan,Good
3511,2013,7,25,6,16.0,45.0,3.0,49.0,500.0,18.0,27.0,997.6,17.5,0.0,NE,1.5,Tiantan,Moderate
3512,2013,7,25,7,13.0,51.0,3.0,47.0,500.0,19.0,27.7,997.7,17.8,0.0,N,2.1,Tiantan,Good
3513,2013,7,25,8,13.0,61.0,4.0,58.0,600.0,15.0,29.0,998.1,18.1,0.0,NNE,1.1,Tiantan,Good
3514,2013,7,25,9,17.0,87.0,4.0,59.0,600.0,19.0,31.4,998.4,18.4,0.0,NNE,1.2,Tiantan,Moderate
3515,2013,7,25,10,15.0,68.0,4.0,61.0,600.0,29.0,32.9,998.4,16.7,0.0,E,1.8,Tiantan,Good
3516,2013,7,25,11,14.0,56.0,3.0,52.0,500.0,61.0,34.3,998.3,16.2,0.0,ESE,1.8,Tiantan,Good
3517,2013,7,25,12,18.0,38.0,6.0,38.0,400.0,112.0,35.4,997.5,15.2,0.0,SSE,2.6,Tiantan,Moderate
3518,2013,7,25,13,17.0,59.0,4.0,24.0,400.0,176.0,36.0,997.0,14.1,0.0,SSE,2.0,Tiantan,Moderate
3519,2013,7,25,14,14.0,25.0,4.0,13.0,300.0,182.0,36.0,996.6,17.2,0.0,S,2.7,Tiantan,Good
3520,2013,7,25,15,22.0,50.0,7.0,11.0,400.0,203.0,35.8,996.1,16.5,0.0,SSE,1.9,Tiantan,Moderate
3521,2013,7,25,16,39.0,89.0,12.0,15.0,700.0,264.0,35.4,995.9,17.6,0.0,SE,2.4,Tiantan,Moderate
3522,2013,7,25,17,36.0,61.0,13.0,16.0,700.0,256.0,33.9,996.3,19.9,0.0,SE,2.8,Tiantan,Moderate
3523,2013,7,25,18,39.0,119.0,22.0,23.0,1300.0,285.0,32.4,996.8,19.3,0.0,SSE,1.8,Tiantan,Moderate
3524,2013,7,25,19,73.0,196.0,36.0,44.0,1800.0,275.0,31.0,997.5,19.4,0.0,SSE,2.1,Tiantan,Unhealthy for Sensitive Groups
3525,2013,7,25,20,72.0,147.0,33.0,46.0,1800.0,197.0,29.9,998.0,19.6,0.0,ESE,1.5,Tiantan,Unhealthy for Sensitive Groups
3526,2013,7,25,21,61.0,126.0,31.0,45.0,1600.0,133.0,28.7,998.7,19.3,0.0,E,1.6,Tiantan,Moderate
3527,2013,7,25,22,57.0,116.0,25.0,49.0,1400.0,95.0,27.7,998.8,19.2,0.0,E,2.0,Tiantan,Moderate
3528,2013,7,25,23,53.0,123.0,18.0,75.0,1100.0,45.0,26.8,999.0,19.2,0.0,E,1.6,Tiantan,Moderate
3529,2013,7,26,0,45.0,113.0,29.0,84.0,1300.0,15.0,26.0,999.3,18.9,0.0,E,1.2,Tiantan,Moderate
3530,2013,7,26,1,40.0,99.0,24.0,70.0,1000.0,18.0,26.4,999.3,19.0,0.0,ESE,1.4,Tiantan,Moderate
3531,2013,7,26,2,29.0,67.0,16.0,49.0,500.0,31.0,26.0,998.8,20.3,0.0,E,1.7,Tiantan,Moderate
3532,2013,7,26,3,29.0,52.0,22.0,44.0,500.0,33.0,26.1,999.1,20.0,0.0,ESE,1.5,Tiantan,Moderate
3533,2013,7,26,4,27.0,65.0,25.0,38.0,700.0,32.0,26.1,999.2,19.5,0.0,ESE,1.7,Tiantan,Moderate
3534,2013,7,26,5,31.0,61.0,24.0,46.0,1000.0,24.0,26.0,999.4,19.2,0.0,ENE,1.6,Tiantan,Moderate
3535,2013,7,26,6,34.0,71.0,28.0,50.0,1500.0,17.0,26.3,999.5,19.2,0.0,E,1.3,Tiantan,Moderate
3536,2013,7,26,7,35.0,73.0,47.0,60.0,2100.0,17.0,26.6,999.8,19.2,0.0,E,1.4,Tiantan,Moderate
3537,2013,7,26,8,46.0,103.0,63.0,76.0,2500.0,11.0,26.8,1000.1,19.4,0.0,E,1.0,Tiantan,Moderate
3538,2013,7,26,9,48.0,103.0,65.0,75.0,2400.0,20.0,27.0,1000.4,20.8,0.0,ESE,1.8,Tiantan,Moderate
3539,2013,7,26,10,44.0,97.0,58.0,65.0,2100.0,36.0,25.8,1000.5,21.9,0.8,ESE,0.1,Tiantan,Moderate
3540,2013,7,26,11,57.0,118.0,55.0,69.0,2800.0,34.0,23.8,1000.7,21.9,1.2,E,1.0,Tiantan,Moderate
3541,2013,7,26,12,68.0,122.0,19.0,78.0,3000.0,19.0,23.5,1000.3,22.3,1.2,NNW,1.5,Tiantan,Unhealthy for Sensitive Groups
3542,2013,7,26,13,47.0,122.0,8.0,72.0,1800.0,29.0,24.5,999.6,22.7,0.0,NNW,2.1,Tiantan,Moderate
3543,2013,7,26,14,48.0,70.0,9.0,78.0,2000.0,30.0,25.4,999.1,22.1,0.0,NNW,1.9,Tiantan,Moderate
3544,2013,7,26,15,71.0,86.0,9.0,77.0,2300.0,31.0,25.8,998.5,21.9,0.0,NNE,3.2,Tiantan,Unhealthy for Sensitive Groups
3545,2013,7,26,16,89.0,93.0,7.0,76.0,2000.0,30.0,26.6,998.1,22.4,0.0,NNE,1.7,Tiantan,Unhealthy for Sensitive Groups
3546,2013,7,26,17,67.0,93.0,14.0,72.0,1700.0,47.0,26.9,998.0,21.9,0.0,NNE,1.9,Tiantan,Unhealthy for Sensitive Groups
3547,2013,7,26,18,61.0,73.0,17.0,82.0,1700.0,44.0,26.5,998.1,21.9,0.0,NNE,0.0,Tiantan,Moderate
3548,2013,7,26,19,67.0,91.0,15.0,100.0,1900.0,21.0,26.2,998.3,21.8,0.0,WNW,1.1,Tiantan,Unhealthy for Sensitive Groups
3549,2013,7,26,20,67.0,91.0,15.0,100.0,1900.0,24.0,26.0,998.8,22.5,0.0,WNW,0.7,Tiantan,Unhealthy for Sensitive Groups
3550,2013,7,26,21,71.0,93.0,17.0,88.0,1800.0,26.0,25.9,998.7,22.8,0.0,W,0.0,Tiantan,Unhealthy for Sensitive Groups
3551,2013,7,26,22,69.0,79.0,13.0,90.0,1700.0,15.0,25.7,998.6,23.2,0.0,ENE,0.7,Tiantan,Unhealthy for Sensitive Groups
3552,2013,7,26,23,73.0,128.0,10.0,92.0,1600.0,6.0,25.6,998.5,23.1,0.0,ENE,1.4,Tiantan,Unhealthy for Sensitive Groups
3553,2013,7,27,0,75.0,94.0,10.0,87.0,1500.0,11.0,25.7,998.1,23.0,0.0,NE,1.2,Tiantan,Unhealthy for Sensitive Groups
3554,2013,7,27,1,71.0,101.0,13.0,58.0,1300.0,41.0,25.4,997.7,23.3,0.0,ENE,0.8,Tiantan,Unhealthy for Sensitive Groups
3555,2013,7,27,2,71.0,101.0,13.0,58.0,1400.0,19.0,25.2,997.4,23.1,0.0,NE,0.2,Tiantan,Unhealthy for Sensitive Groups
3556,2013,7,27,3,82.0,106.0,10.0,79.0,1400.0,5.0,24.9,997.2,23.3,0.0,ENE,1.8,Tiantan,Unhealthy for Sensitive Groups
3557,2013,7,27,4,87.0,111.0,12.0,76.0,1600.0,2.0,24.8,997.2,23.2,0.0,N,1.3,Tiantan,Unhealthy for Sensitive Groups
3558,2013,7,27,5,95.0,105.0,12.0,65.0,1400.0,15.0,24.8,996.9,23.4,0.0,ENE,1.0,Tiantan,Unhealthy for Sensitive Groups
3559,2013,7,27,6,102.0,120.0,6.0,53.0,1200.0,19.0,24.5,997.1,23.8,0.8,NE,0.0,Tiantan,Unhealthy for Sensitive Groups
3560,2013,7,27,7,98.0,93.0,3.0,63.0,1500.0,2.0,24.4,997.4,23.5,0.0,NW,0.7,Tiantan,Unhealthy for Sensitive Groups
3561,2013,7,27,8,100.0,75.0,3.0,60.0,1500.0,2.0,24.2,997.2,23.5,0.1,ENE,1.3,Tiantan,Unhealthy for Sensitive Groups
3562,2013,7,27,9,93.0,71.0,3.0,54.0,1400.0,5.0,24.3,996.9,24.0,0.0,NE,0.7,Tiantan,Unhealthy for Sensitive Groups
3563,2013,7,27,10,89.0,77.0,3.0,64.0,1600.0,3.0,24.5,996.6,24.2,0.0,E,0.9,Tiantan,Unhealthy for Sensitive Groups
3564,2013,7,27,11,102.0,87.0,3.0,68.0,1700.0,3.0,24.9,996.2,24.2,0.0,E,1.2,Tiantan,Unhealthy for Sensitive Groups
3565,2013,7,27,12,102.0,114.0,3.0,68.0,1700.0,3.0,25.2,996.2,24.2,0.0,ENE,1.3,Tiantan,Unhealthy for Sensitive Groups
3566,2013,7,27,13,113.0,114.0,3.0,67.0,1700.0,5.0,26.1,995.6,24.5,0.0,ENE,1.4,Tiantan,Unhealthy for Sensitive Groups
3567,2013,7,27,14,137.0,142.0,3.0,71.0,1600.0,16.0,26.0,995.6,24.8,0.1,ENE,1.3,Tiantan,Unhealthy for Sensitive Groups
3568,2013,7,27,15,152.0,170.0,4.0,76.0,1700.0,28.0,26.1,995.4,24.9,0.1,ENE,2.0,Tiantan,Unhealthy
3569,2013,7,27,16,161.0,164.0,3.0,85.0,1700.0,23.0,26.5,995.3,25.1,0.0,ESE,1.6,Tiantan,Unhealthy
3570,2013,7,27,17,149.0,120.0,3.0,95.0,1800.0,17.0,26.4,996.1,25.0,0.0,ENE,1.5,Tiantan,Unhealthy for Sensitive Groups
3571,2013,7,27,18,145.0,123.0,3.0,83.0,1700.0,25.0,26.1,995.4,25.1,0.0,ESE,1.6,Tiantan,Unhealthy for Sensitive Groups
3572,2013,7,27,19,145.0,127.0,3.0,83.0,1900.0,11.0,25.5,995.9,24.8,0.0,E,1.0,Tiantan,Unhealthy for Sensitive Groups
3573,2013,7,27,20,158.0,133.0,3.0,85.0,2000.0,7.0,25.3,996.6,24.8,0.0,NE,0.6,Tiantan,Unhealthy
3574,2013,7,27,21,166.0,136.0,3.0,79.0,2300.0,2.0,24.9,996.6,24.6,0.0,ENE,0.9,Tiantan,Unhealthy
3575,2013,7,27,22,169.0,170.0,3.0,65.0,2400.0,2.0,24.4,996.5,24.1,0.0,E,0.0,Tiantan,Unhealthy
3576,2013,7,27,23,169.0,170.0,3.0,65.0,2400.0,2.0,24.4,995.9,24.2,0.0,N,0.9,Tiantan,Unhealthy
3577,2013,7,28,0,145.0,121.0,3.0,51.0,2600.0,2.0,24.2,995.7,24.2,0.0,NNE,0.0,Tiantan,Unhealthy for Sensitive Groups
3578,2013,7,28,1,148.0,119.0,3.0,53.0,2600.0,2.0,24.2,995.7,24.2,0.0,WNW,0.5,Tiantan,Unhealthy for Sensitive Groups
3579,2013,7,28,2,146.0,132.0,3.0,55.0,2700.0,2.0,24.0,995.3,24.0,0.0,NW,0.1,Tiantan,Unhealthy for Sensitive Groups
3580,2013,7,28,3,133.0,138.0,3.0,33.0,400.0,2.0,23.6,995.7,23.6,0.0,NNW,1.3,Tiantan,Unhealthy for Sensitive Groups
3581,2013,7,28,4,126.0,130.0,3.0,19.0,2500.0,2.0,22.9,996.1,22.9,0.0,E,0.9,Tiantan,Unhealthy for Sensitive Groups
3582,2013,7,28,5,125.0,102.0,3.0,33.0,2500.0,2.0,22.8,996.3,22.8,0.0,E,1.1,Tiantan,Unhealthy for Sensitive Groups
3583,2013,7,28,6,111.0,82.0,3.0,25.0,2300.0,2.0,24.6,996.8,24.6,0.0,E,0.0,Tiantan,Unhealthy for Sensitive Groups
3584,2013,7,28,7,89.0,51.0,3.0,46.0,1700.0,2.0,27.2,996.9,23.4,0.0,NE,1.7,Tiantan,Unhealthy for Sensitive Groups
3585,2013,7,28,8,65.0,47.0,7.0,65.0,1200.0,9.0,29.1,997.3,22.8,0.0,NNE,1.3,Tiantan,Moderate
3586,2013,7,28,9,41.0,47.0,8.0,58.0,1000.0,23.0,31.7,997.3,23.0,0.0,ENE,1.6,Tiantan,Moderate
3587,2013,7,28,10,38.0,34.0,9.0,53.0,900.0,47.0,32.1,997.2,21.0,0.0,WSW,1.2,Tiantan,Moderate
3588,2013,7,28,11,25.0,10.0,8.0,44.0,600.0,86.0,34.3,996.8,19.2,0.0,NE,1.2,Tiantan,Moderate
3589,2013,7,28,12,25.0,28.0,8.0,44.0,400.0,118.0,35.4,996.0,18.5,0.0,SSW,1.3,Tiantan,Moderate
3590,2013,7,28,13,26.0,53.0,5.0,16.0,400.0,199.0,35.8,995.6,18.4,0.0,WSW,2.6,Tiantan,Moderate
3591,2013,7,28,14,20.0,12.0,3.0,7.0,200.0,173.0,36.5,995.2,18.1,0.0,WSW,2.8,Tiantan,Moderate
3592,2013,7,28,15,17.0,33.0,4.0,9.0,200.0,178.0,37.5,994.7,19.9,0.0,W,1.5,Tiantan,Moderate
3593,2013,7,28,16,14.0,35.0,4.0,13.0,300.0,197.0,36.1,994.5,20.4,0.0,WSW,2.7,Tiantan,Good
3594,2013,7,28,17,20.0,12.0,4.0,16.0,300.0,187.0,35.4,994.8,20.5,0.0,SW,2.9,Tiantan,Moderate
3595,2013,7,28,18,16.0,50.0,4.0,17.0,200.0,178.0,33.5,995.3,19.9,0.0,SW,2.0,Tiantan,Moderate
3596,2013,7,28,19,18.0,58.0,4.0,18.0,200.0,157.0,32.3,995.5,18.1,0.0,WSW,2.5,Tiantan,Moderate
3597,2013,7,28,20,23.0,64.0,4.0,33.0,300.0,117.0,32.0,996.0,19.6,0.0,SW,1.9,Tiantan,Moderate
3598,2013,7,28,21,21.0,88.0,6.0,37.0,400.0,97.0,30.8,996.0,21.0,0.0,WSW,1.4,Tiantan,Moderate
3599,2013,7,28,22,25.0,84.0,5.0,39.0,400.0,75.0,28.9,995.9,21.7,0.0,WSW,0.0,Tiantan,Moderate
3600,2013,7,28,23,28.0,93.0,4.0,48.0,500.0,50.0,28.8,996.1,22.5,0.0,N,0.0,Tiantan,Moderate
3601,2013,7,29,0,36.0,112.0,3.0,69.0,500.0,18.0,28.4,995.8,23.3,0.0,NW,1.2,Tiantan,Moderate
3602,2013,7,29,1,42.0,142.0,3.0,77.0,600.0,5.0,27.6,996.0,23.4,0.0,NE,1.2,Tiantan,Moderate
3603,2013,7,29,2,48.0,147.0,3.0,70.0,600.0,2.0,27.0,995.8,23.9,0.0,NE,0.6,Tiantan,Moderate
3604,2013,7,29,3,48.0,147.0,3.0,70.0,600.0,2.0,27.1,995.8,24.2,0.0,ENE,0.4,Tiantan,Moderate
3605,2013,7,29,4,45.0,107.0,3.0,91.0,800.0,2.0,26.6,996.0,24.4,0.0,ENE,1.2,Tiantan,Moderate
3606,2013,7,29,5,55.0,152.0,4.0,85.0,1000.0,2.0,26.7,996.3,24.7,0.0,E,0.7,Tiantan,Moderate
3607,2013,7,29,6,55.0,148.0,4.0,82.0,1000.0,2.0,27.5,996.3,24.7,0.0,NNE,1.5,Tiantan,Moderate
3608,2013,7,29,7,70.0,167.0,5.0,86.0,1000.0,2.0,28.7,996.4,24.7,0.0,ENE,1.5,Tiantan,Unhealthy for Sensitive Groups
3609,2013,7,29,8,88.0,172.0,6.0,92.0,1100.0,5.0,29.2,996.6,25.2,0.0,E,1.2,Tiantan,Unhealthy for Sensitive Groups
3610,2013,7,29,9,88.0,151.0,6.0,90.0,900.0,16.0,29.3,996.7,25.5,0.0,SW,1.3,Tiantan,Unhealthy for Sensitive Groups
3611,2013,7,29,10,85.0,149.0,5.0,94.0,1000.0,20.0,28.9,996.8,26.1,0.0,N,1.7,Tiantan,Unhealthy for Sensitive Groups
3612,2013,7,29,11,84.0,102.0,4.0,96.0,1100.0,19.0,29.5,997.2,26.3,0.1,SE,1.1,Tiantan,Unhealthy for Sensitive Groups
